centroid_id,distance,stop_id
6,4854.632,15907
6,3254.854,16933
6,3246.694,16934
6,3254.854,16930
6,3865.933,687
6,3868.275,6167
6,3863.854,6168
6,5819.455,19253
6,5813.086,19254
6,5816.387,1171
6,5227.32,16144
6,5232.031,16145
6,5229.673,16143
6,5009.459,15985
6,4772.659,15986
6,5004.66,15908
6,4999.496,15987
6,4773.489,15988
6,4773.083,15909
6,5474.072,15989
6,5465.89,15990
6,5469.981,15910
6,4466.73,15993
6,4459.944,15994
6,4510.74,19274
6,4503.549,19275
6,4480.089,15912
6,5394.889,15995
6,5386.66,15996
6,5390.774,15913
6,5359.157,15997
6,5351.969,15998
6,5355.49,15914
6,5519.605,16001
6,5557.128,16002
6,5538.255,15916
6,4403.782,19277
6,4396.967,19278
6,4400.174,19276
6,6372.51,19264
6,6372.51,19265
6,6358.268,19262
6,6358.268,19261
6,6044.234,19259
6,6044.105,19260
6,6044.17,19258
6,5870.944,16003
6,5852.183,16004
6,5870.944,15917
6,6236.798,16005
6,6230.642,16006
6,6236.798,15918
6,5500.772,16007
6,5489.137,16008
6,5495.15,15919
6,4959.822,16009
6,4974.341,16010
6,4959.822,15920
6,4870.565,16011
6,4884.065,16012
6,4877.077,15921
6,5736.13,16013
6,5737.265,16014
6,5736.674,15922
6,5915.792,19257
6,5971.44,16015
6,5971.44,15923
6,2327.558,9646
6,3973.921,19251
6,3981.019,19252
6,3977.601,19250
6,2327.558,9648
6,1395.299,16018
6,1395.299,15925
6,3225.536,16019
6,3233.917,16020
6,3229.571,15926
6,3223.152,16021
6,3235.329,16022
6,3229.24,15927
6,1755.339,16023
6,1755.339,15928
6,3336.061,16025
6,3348.137,16026
6,3342.32,15929
6,3814.065,16027
6,3828.875,16028
6,3821.737,15930
6,3196.097,16029
6,3192.904,16030
6,3194.431,15931
6,3276.272,16031
6,3267.559,16032
6,3271.691,15932
6,2849.734,16033
6,2832.239,16034
6,2841.384,15933
6,3332.191,16035
6,3332.191,15934
6,3946.836,16037
6,3956.729,16038
6,3951.629,15935
6,4077.745,16039
6,4072.556,16040
6,4075.148,15936
6,3663.431,16041
6,3663.799,16042
6,3663.609,15937
6,3041.807,16043
6,3076.974,16044
6,3059.379,15938
6,3645.782,16045
6,3653.09,16046
6,3649.436,15939
6,5602.932,16047
6,5602.932,15940
6,5747.614,16048
6,5747.614,15941
6,3906.969,16049
6,3884.084,16050
6,3906.969,15942
6,4961.915,8697
6,4956.738,8698
6,4959.169,8677
6,5575.675,19269
6,5575.675,19268
6,5185.904,8262
6,5175.624,8263
6,4517.884,8699
6,4503.928,8700
6,4510.495,8678
6,5216.745,8701
6,5206.64,8702
6,5211.395,8679
6,5351.338,8703
6,5383.137,8704
6,5368.106,8680
6,4718.927,19272
6,4711.947,19273
6,4715.153,19271
6,5180.458,5531
7,3624.441,19217
7,3737.577,15944
7,3737.577,15881
7,3893.752,15945
7,3730.98,15946
7,3730.98,18617
7,3893.752,15882
7,3799.869,15947
7,3799.869,15883
7,4234.715,16150
7,4236.108,16151
7,4235.408,16149
7,4060.356,15948
7,4060.356,15884
7,3531.332,15949
7,3531.332,15885
7,3616.633,15950
7,3616.633,15886
7,4253.832,15951
7,4253.832,15887
7,3837.762,15952
7,3929.602,15954
7,3929.602,19192
7,3837.762,15888
7,4285.758,15955
7,4285.758,15889
7,3927.007,18129
7,3927.007,15890
7,3212.061,15958
7,3212.061,15891
7,3767.206,19256
7,3767.206,19255
7,4204.291,18145
7,3990.039,15959
7,3990.039,15892
7,4257.289,15960
7,4257.289,15893
7,4204.291,18128
7,3430.584,15962
7,3478.134,15964
7,3450.518,15895
7,3640.859,15965
7,3640.859,15896
7,3688.989,16100
7,3688.989,16099
7,4456.893,15968
7,4456.893,15898
7,3884.852,15969
7,3846.069,15970
7,3865.137,15899
7,3091.345,19384
7,3091.345,19383
7,4059.249,15971
7,4059.249,15900
7,3960.174,15972
7,3960.174,15901
7,4015.318,16147
7,4020.897,16148
7,4018.106,16146
7,4081.352,15973
7,4081.352,15902
7,2663.845,19284
7,2663.845,19282
7,4261.796,19267
7,2961.579,19280
7,2937.07,19281
7,2948.582,19279
7,3107.923,15975
7,3107.923,15903
7,4261.796,15976
7,4277.7,15977
7,4277.7,15904
7,3132.119,15978
7,3136.361,15979
7,3134.175,15905
7,3632.417,15981
7,3616.629,15982
7,4446.15,15983
7,4449.83,15984
7,4447.926,15907
7,2852.723,16933
7,2846.191,16934
7,2852.723,16930
7,3038.243,687
7,3041.053,6167
7,3035.748,6168
7,4959.249,19253
7,4953.658,19254
7,4956.555,1171
7,4622.411,16144
7,4625.331,16145
7,4623.868,16143
7,4117.91,15985
7,3864.27,15986
7,4113.525,15908
7,4108.807,15987
7,3863.52,15988
7,3863.874,15909
7,4715.815,15989
7,4708.236,15990
7,4712.025,15910
7,3560.96,15993
7,3553.385,15994
7,3606.544,19274
7,3599.989,19275
7,3574.809,15912
7,4676.029,15995
7,4667.192,15996
7,4671.61,15913
7,4548.999,15997
7,4541.899,15998
7,4545.376,15914
7,4888.833,16001
7,4915.296,16002
7,4901.92,15916
7,3589.507,19277
7,3582.589,19278
7,3585.844,19276
7,5895.669,19264
7,5895.669,19265
7,5904.692,19262
7,5904.692,19261
7,5578.296,19259
7,5577.02,19260
7,5577.678,19258
7,5479.022,16003
7,5461.38,16004
7,5479.022,15917
7,5870.87,16005
7,5865.834,16006
7,5870.87,15918
7,5174.213,16007
7,5160.027,16008
7,5167.361,15919
7,4627.089,16009
7,4639.868,16010
7,4627.089,15920
7,4499.09,16011
7,4509.484,16012
7,4504.1,15921
7,5384.875,16013
7,5383.89,16014
7,5384.396,15922
7,5486.51,19257
7,5546.126,16015
7,5546.126,15923
7,1765.707,9646
7,3100.59,19251
7,3108.169,19252
7,3104.52,19250
7,1765.707,9648
7,744.783,16018
7,744.783,15925
7,2355.327,16019
7,2363.803,16020
7,2359.408,15926
7,2863.365,16021
7,2876.174,16022
7,2869.769,15927
7,1301.401,16023
7,1301.401,15928
7,2384.175,16025
7,2395.056,16026
7,2389.811,15929
7,2912.983,16027
7,2925.624,16028
7,2919.526,15930
7,2245.212,16029
7,2249.754,16030
7,2247.216,15931
7,2623.306,16031
7,2604.282,16032
7,2613.376,15932
7,2408.67,16033
7,2390.897,16034
7,2400.187,15933
7,3147.647,16035
7,3147.647,15934
7,4052.176,16037
7,4044.334,16038
7,4048.104,15935
7,4322.58,16039
7,4315.378,16040
7,4318.977,15936
7,3560.827,16041
7,3557.599,16042
7,3559.207,15937
7,2801.332,16043
7,2840.043,16044
7,2820.687,15938
7,3459.083,16045
7,3465.22,16046
7,3462.15,15939
7,5687.011,16047
7,5687.011,15940
7,5803.166,16048
7,5803.166,15941
7,3906.544,16049
7,3872.442,16050
7,3906.544,15942
7,4012.281,8697
7,4008.259,8698
7,4010.145,8677
7,4562.83,19269
7,4562.83,19268
7,4182.913,8262
7,4172.271,8263
7,3542.104,8699
7,3527.824,8700
7,3534.543,8678
7,4204.534,8701
7,4194.411,8702
7,4199.175,8679
7,4343.17,8703
7,4373.894,8704
7,4359.352,8680
7,3764.374,19272
7,3753.092,19273
7,3758.306,19271
7,4177.275,5531
8,3430.033,19217
8,3681.606,15944
8,3681.606,15881
8,3589.322,15945
8,3412.624,15946
8,3412.624,18617
8,3589.322,15882
8,3826.719,15947
8,3826.719,15883
8,3832.417,16150
8,3831.275,16151
8,3831.842,16149
8,3827.747,15948
8,3827.747,15884
8,3418.023,15949
8,3418.023,15885
8,3551.878,15950
8,3551.878,15886
8,4342.816,15951
8,4342.816,15887
8,3581.542,15952
8,3685.59,15954
8,3685.59,19192
8,3581.542,15888
8,3976.997,15955
8,3976.997,15889
8,3853.713,18129
8,3853.713,15890
8,2997.081,15958
8,2997.081,15891
8,3528.625,19256
8,3528.625,19255
8,4251.936,18145
8,3977.239,15959
8,3977.239,15892
8,4211.003,15960
8,4211.003,15893
8,4251.936,18128
8,3234.96,15962
8,3284.405,15964
8,3255.695,15895
8,3482.82,15965
8,3482.82,15896
8,3609.314,16100
8,3609.314,16099
8,3999.124,15968
8,3999.124,15898
8,3487.372,15969
8,3424.658,15970
8,3455.741,15899
8,2776.434,19384
8,2776.434,19383
8,4129.524,15971
8,4129.524,15900
8,3835.305,15972
8,3835.305,15901
8,3592.728,16147
8,3596.344,16148
8,3594.534,16146
8,3927.286,15973
8,3927.286,15902
8,2493.596,19284
8,2493.596,19282
8,4017.888,19267
8,2510.053,19280
8,2479.492,19281
8,2493.865,19279
8,2848.369,15975
8,2848.369,15903
8,4017.888,15976
8,4052.802,15977
8,4052.802,15904
8,3001.932,15978
8,3007.569,15979
8,3004.665,15905
8,3435.867,15981
8,3424.332,15982
8,4246.823,15983
8,4251.431,15984
8,4249.047,15907
8,2781.321,16933
8,2777.471,16934
8,2781.321,16930
8,2360.12,687
8,2363.518,6167
8,2357.1,6168
8,4168.453,19253
8,4164.043,19254
8,4166.327,1171
8,4178.785,16144
8,4179.353,16145
8,4179.065,16143
8,3297.491,15985
8,3023.351,15986
8,3293.829,15908
8,3289.893,15987
8,3020.124,15988
8,3021.669,15909
8,4070.149,15989
8,4063.593,15990
8,4066.87,15910
8,2731.843,15993
8,2723.188,15994
8,2778.723,19274
8,2773.381,19275
8,2746.104,15912
8,4084.045,15995
8,4074.681,15996
8,4079.363,15913
8,3836.662,15997
8,3829.867,15998
8,3833.195,15914
8,4403.304,16001
8,4415.016,16002
8,4408.984,15916
8,2903.375,19277
8,2896.606,19278
8,2899.792,19276
8,5564.414,19264
8,5564.414,19265
8,5599.729,19262
8,5599.729,19261
8,5268.373,19259
8,5265.819,19260
8,5267.139,19258
8,5255.962,16003
8,5240.138,16004
8,5255.962,15917
8,5664.835,16005
8,5661.172,16006
8,5664.835,15918
8,5033.908,16007
8,5017.46,16008
8,5025.965,15919
8,4502.647,16009
8,4512.918,16010
8,4502.647,15920
8,4337.623,16011
8,4344.025,16012
8,4340.704,15921
8,5210.021,16013
8,5206.735,16014
8,5208.431,15922
8,5221.182,19257
8,5283.435,16015
8,5283.435,15923
8,1694.599,9646
8,2342.869,19251
8,2350.888,19252
8,2347.027,19250
8,1694.599,9648
8,1102.859,16018
8,1102.859,15925
8,1656.745,16019
8,1664.532,16020
8,1660.493,15926
8,2839.5,16021
8,2851.518,16022
8,2845.508,15927
8,1536.173,16023
8,1536.173,15928
8,1514.278,16025
8,1521.948,16026
8,1518.241,15929
8,2116.036,16027
8,2124.153,16028
8,2120.223,15930
8,1385.887,16029
8,1407.801,16030
8,1396.186,15931
8,2254.611,16031
8,2222.923,16032
8,2238.14,15932
8,2352.903,16033
8,2337.724,16034
8,2345.654,15933
8,3281.101,16035
8,3281.101,15934
8,4395.053,16037
8,4371.65,16038
8,4383.226,15935
8,4774.425,16039
8,4765.816,16040
8,4770.119,15936
8,3740.589,16041
8,3734.079,16042
8,3737.33,15937
8,2914.805,16043
8,2952.571,16044
8,2933.684,15938
8,3562.658,16045
8,3567.097,16046
8,3564.876,15939
8,5945.173,16047
8,5945.173,15940
8,6030.934,16048
8,6030.934,15941
8,4160.711,16049
8,4118.163,16050
8,4160.711,15942
8,3103.218,8697
8,3101.096,8698
8,3102.086,8677
8,3550.274,19269
8,3550.274,19268
8,3186.484,8262
8,3175.277,8263
8,2595.282,8699
8,2580.597,8700
8,2587.507,8678
8,3193.047,8701
8,3182.897,8702
8,3187.673,8679
8,3338.144,8703
8,3367.119,8704
8,3353.371,8680
8,2850.705,19272
8,2832.441,19273
8,2840.918,19271
8,3180.546,5531
9,3528.092,19217
9,3897.782,15944
9,3897.782,15881
9,3557.936,15945
9,3380.169,15946
9,3380.169,18617
9,3557.936,15882
9,4111.24,15947
9,4111.24,15883
9,3673.661,16150
9,3669.67,16151
9,3671.662,16149
9,3856.236,15948
9,3856.236,15884
9,3598.501,15949
9,3598.501,15885
9,3769.003,15950
9,3769.003,15886
9,4656.046,15951
9,4656.046,15887
9,3602.807,15952
9,3712.025,15954
9,3712.025,19192
9,3602.807,15888
9,3913.953,15955
9,3913.953,15889
9,4041.606,18129
9,4041.606,15890
9,3114.707,15958
9,3114.707,15891
9,3572.716,19256
9,3572.716,19255
9,4531.622,18145
9,4215.471,15959
9,4215.471,15892
9,4403.898,15960
9,4403.898,15893
9,4531.622,18128
9,3348.847,15962
9,3395.727,15964
9,3368.497,15895
9,3613.581,15965
9,3613.581,15896
9,3807.808,16100
9,3807.808,16099
9,3765.082,15968
9,3765.082,15898
9,3359.345,15969
9,3273.847,15970
9,3316.437,15899
9,2813.273,19384
9,2813.273,19383
9,4436.461,15971
9,4436.461,15900
9,3973.65,15972
9,3973.65,15901
9,3427.296,16147
9,3428.341,16148
9,3427.815,16146
9,4030.318,15973
9,4030.318,15902
9,2719.139,19284
9,2719.139,19282
9,4022.151,19267
9,2425.6,19280
9,2392.307,19281
9,2407.974,19279
9,2936.15,15975
9,2936.15,15903
9,4022.151,15976
9,4074.976,15977
9,4074.976,15904
9,3204.181,15978
9,3210.597,15979
9,3207.291,15905
9,3531.241,15981
9,3525.03,15982
9,4284.449,15983
9,4289.766,15984
9,4287.016,15907
9,3063.854,16933
9,3062.945,16934
9,3063.854,16930
9,1990.768,687
9,1994.539,6167
9,1987.417,6168
9,3494.512,19253
9,3491.924,19254
9,3493.263,1171
9,3951.147,16144
9,3948.929,16145
9,3950.034,16143
9,2616.002,15985
9,2324.322,15986
9,2613.673,15908
9,2611.178,15987
9,2317.167,15988
9,2320.603,15909
9,3598.203,15989
9,3593.305,15990
9,3595.752,15910
9,2073.462,15993
9,2063.666,15994
9,2118.774,19274
9,2115.92,19275
9,2087.264,15912
9,3680.673,15995
9,3671.12,15996
9,3675.896,15913
9,3286.384,15997
9,3280.347,15998
9,3283.303,15914
9,4114.759,16001
9,4108.327,16002
9,4111.351,15916
9,2455.273,19277
9,2449.381,19278
9,2452.153,19276
9,5405.575,19264
9,5405.575,19265
9,5468.299,19262
9,5468.299,19261
9,5142.751,19259
9,5138.902,19260
9,5140.892,19258
9,5223.441,16003
9,5210.103,16004
9,5223.441,15917
9,5636.251,16005
9,5634.136,16006
9,5636.251,15918
9,5095.265,16007
9,5077.171,16008
9,5086.529,15919
9,4603.418,16009
9,4610.665,16010
9,4603.418,15920
9,4409.296,16011
9,4411.283,16012
9,4410.244,15921
9,5229.294,16013
9,5223.758,16014
9,5226.619,15922
9,5145.235,19257
9,5208.033,16015
9,5208.033,15923
9,2163.182,9646
9,1848.826,19251
9,1856.444,19252
9,1852.776,19250
9,2163.182,9648
9,1982.836,16018
9,1982.836,15925
9,1412.725,16019
9,1416.869,16020
9,1414.715,15926
9,3159.179,16021
9,3169.176,16022
9,3164.175,15927
9,2253.832,16023
9,2253.832,15928
9,977.514,16025
9,974.735,16026
9,976.045,15929
9,1588.553,16027
9,1586.988,16028
9,1587.707,15930
9,924.195,16029
9,977.839,16030
9,949.967,15931
9,2310.531,16031
9,2270.294,16032
9,2289.661,15932
9,2706.355,16033
9,2695.787,16034
9,2701.301,15933
9,3698.284,16035
9,3698.284,15934
9,4926.113,16037
9,4890.781,16038
9,4908.353,15935
9,5381.385,16039
9,5371.895,16040
9,5376.64,15936
9,4166.325,16041
9,4157.395,16042
9,4161.857,15937
9,3346.409,16043
9,3379.83,16044
9,3363.105,15938
9,3933.645,16045
9,3936.287,16046
9,3934.964,15939
9,6356.242,16047
9,6356.242,15940
9,6412.592,16048
9,6412.592,15941
9,4627.709,16049
9,4580.006,16050
9,4627.709,15942
9,2283.7,8697
9,2284.996,8698
9,2284.373,8677
9,2538.353,19269
9,2538.353,19268
9,2205.53,8262
9,2193.326,8263
9,1725.755,8699
9,1710.899,8700
9,1717.89,8678
9,2183.288,8701
9,2173.094,8702
9,2177.891,8679
9,2340.309,8703
9,2365.966,8704
9,2353.722,8680
9,2033.784,19272
9,2003.37,19273
9,2017.553,19271
9,2199.063,5531
10,3896.598,19217
10,4345.679,15944
10,4345.679,15881
10,3806.353,15945
10,3641.266,15946
10,3641.266,18617
10,3806.353,15882
10,4605.925,15947
10,4605.925,15883
10,3789.18,16150
10,3782.596,16151
10,3785.885,16149
10,4140.435,15948
10,4140.435,15884
10,4033.519,15949
10,4033.519,15885
10,4224.768,15950
10,4224.768,15886
10,5152.787,15951
10,5152.787,15887
10,3897.016,15952
10,4003.55,15954
10,4003.55,19192
10,3897.016,15888
10,4107.955,15955
10,4107.955,15889
10,4457.777,18129
10,4457.777,15890
10,3531.861,15958
10,3531.861,15891
10,3889.877,19256
10,3889.877,19255
10,5004.595,18145
10,4666.444,15959
10,4666.444,15892
10,4807.269,15960
10,4807.269,15893
10,5004.595,18128
10,3744.105,15962
10,3785.28,15964
10,3761.348,15895
10,4004.951,15965
10,4004.951,15896
10,4245.632,16100
10,4245.632,16099
10,3796.37,15968
10,3796.37,15898
10,3530.208,15969
10,3429.52,15970
10,3479.814,15899
10,3189.696,19384
10,3189.696,19383
10,4936.105,15971
10,4936.105,15900
10,4350.168,15972
10,4350.168,15901
10,3555.103,16147
10,3553.462,16148
10,3554.28,16146
10,4372.309,15973
10,4372.309,15902
10,3259.317,19284
10,3259.317,19282
10,4273.841,19267
10,2742.342,19280
10,2711.48,19281
10,2725.996,19279
10,3344.023,15975
10,3344.023,15903
10,4273.841,15976
10,4340.438,15977
10,4340.438,15904
10,3684.52,15978
10,3691.087,15979
10,3687.704,15905
10,3897.163,15981
10,3896.07,15982
10,4553.157,15983
10,4558.865,15984
10,4555.913,15907
10,3618.341,16933
10,3619.759,16934
10,3618.341,16930
10,2099.974,687
10,2103.305,6167
10,2097.015,6168
10,3016.782,19253
10,3016.879,19254
10,3016.825,1171
10,3976.76,16144
10,3971.755,16145
10,3974.254,16143
10,2206.181,15985
10,1928.222,15986
10,2206.13,15908
10,2206.094,15987
10,1916.017,15988
10,1921.888,15909
10,3373.688,15989
10,3371.147,15990
10,3372.415,15910
10,1785.853,15993
10,1776.35,15994
10,1819.572,19274
10,1821.082,19275
10,1796.105,15912
10,3531.15,15995
10,3522.067,15996
10,3526.609,15913
10,2989.047,15997
10,2984.496,15998
10,2986.724,15914
10,4065.358,16001
10,4039.564,16002
10,4052.285,15916
10,2383.46,19277
10,2379.569,19278
10,2381.399,19276
10,5434.291,19264
10,5434.291,19265
10,5522.804,19262
10,5522.804,19261
10,5214.763,19259
10,5209.751,19260
10,5212.343,19258
10,5384.912,16003
10,5374.481,16004
10,5384.912,15917
10,5787.75,16005
10,5787.213,16006
10,5787.75,15918
10,5351.351,16007
10,5332.37,16008
10,5342.187,15919
10,4915.569,16009
10,4919.733,16010
10,4915.569,15920
10,4703.46,16011
10,4701.277,16012
10,4702.396,15921
10,5440.63,16013
10,5433.134,16014
10,5437.009,15922
10,5266.866,19257
10,5327.877,16015
10,5327.877,15923
10,2922.462,9646
10,1844.186,19251
10,1849.28,19252
10,1846.825,19250
10,2922.462,9648
10,2949.697,16018
10,2949.697,15925
10,1816.733,16019
10,1816.07,16020
10,1816.409,15926
10,3735.21,16021
10,3742.984,16022
10,3739.094,15927
10,3139.016,16023
10,3139.016,15928
10,1292.969,16025
10,1279.7,16026
10,1286.084,15929
10,1619.608,16027
10,1605.857,16028
10,1612.459,15930
10,1356.956,16029
10,1408.606,16030
10,1381.767,15931
10,2765.425,16031
10,2724.118,16032
10,2744.006,15932
10,3341.601,16033
10,3335.164,16034
10,3338.518,15933
10,4317.722,16035
10,4317.722,15934
10,5591.997,16037
10,5548.144,16038
10,5570.002,15935
10,6097.312,16039
10,6087.301,16040
10,6092.306,15936
10,4772.657,16041
10,4762.168,16042
10,4767.411,15937
10,3994.316,16043
10,4022.755,16044
10,4008.513,15938
10,4506.475,16045
10,4507.579,16046
10,4507.025,15939
10,6892.915,16047
10,6892.915,15940
10,6922.733,16048
10,6922.733,15941
10,5251.056,16049
10,5200.71,16050
10,5251.056,15942
10,1689.481,8697
10,1696.868,8698
10,1693.379,8677
10,1528.324,19269
10,1528.324,19268
10,1276.239,8262
10,1262.029,8263
10,1129.033,8699
10,1117.413,8700
10,1122.872,8678
10,1179.699,8701
10,1169.44,8702
10,1174.268,8679
10,1365.514,8703
10,1382.694,8704
10,1374.285,8680
10,1483.166,19272
10,1434.576,19273
10,1457.385,19271
10,1268.712,5531
11,4469.143,19217
11,4962.951,15944
11,4962.951,15881
11,4286.195,15945
11,4140.752,15946
11,4140.752,18617
11,4286.195,15882
11,5251.716,15947
11,5251.716,15883
11,4156.166,16150
11,4147.687,16151
11,4151.925,16149
11,4633.527,15948
11,4633.527,15884
11,4652.21,15949
11,4652.21,15885
11,4852.389,15950
11,4852.389,15886
11,5785.964,15951
11,5785.964,15887
11,4409.872,15952
11,4509.039,15954
11,4509.039,19192
11,4409.872,15888
11,4526.068,15955
11,4526.068,15889
11,5046.059,18129
11,5046.059,15890
11,4159.377,15958
11,4159.377,15891
11,4421.732,19256
11,4421.732,19255
11,5622.283,18145
11,5275.881,15959
11,5275.881,15892
11,5373.925,15960
11,5373.925,15893
11,5622.283,18128
11,4344.605,15962
11,4379.436,15964
11,4359.177,15895
11,4590.754,15965
11,4590.754,15896
11,4858.508,16100
11,4858.508,16099
11,4086.899,15968
11,4086.899,15898
11,3961.474,15969
11,3854.72,15970
11,3908.093,15899
11,3806.251,19384
11,3806.251,19383
11,5576.899,15971
11,5576.899,15900
11,4910.372,15972
11,4910.372,15901
11,3947.771,16147
11,3943.906,16148
11,3945.836,16146
11,4903.513,15973
11,4903.513,15902
11,3988.271,19284
11,3988.271,19282
11,4733.651,19267
11,3348.295,19280
11,3321.873,19281
11,3334.291,19279
11,3974.635,15975
11,3974.635,15903
11,4733.651,15976
11,4809.064,15977
11,4809.064,15904
11,4351.818,15978
11,4358.216,15979
11,4354.92,15905
11,4467.641,15981
11,4470.639,15982
11,5015.945,15983
11,5021.767,15984
11,5018.756,15907
11,4341.81,16933
11,4344.813,16934
11,4341.81,16930
11,2628.756,687
11,2631.222,6167
11,2626.566,6168
11,2836.207,19253
11,2839.599,19254
11,2837.836,1171
11,4251.048,16144
11,4243.744,16145
11,4247.394,16143
11,2223.676,15985
11,2021.718,15986
11,2226.313,15908
11,2229.167,15987
11,2006.667,15988
11,2013.914,15909
11,3445.316,15989
11,3445.455,15990
11,3445.383,15910
11,2032.985,15993
11,2026.291,15994
11,2046.025,19274
11,2051.657,19275
11,2036.922,15912
11,3666.665,15995
11,3658.761,15996
11,3662.712,15913
11,3020.302,15997
11,3017.862,15998
11,3019.055,15914
11,4263.422,16001
11,4220.372,16002
11,4241.764,15916
11,2717.928,19277
11,2716.425,19278
11,2717.13,19276
11,5647.702,19264
11,5647.702,19265
11,5757.965,19262
11,5757.965,19261
11,5476.619,19259
11,5470.689,19260
11,5473.755,19258
11,5723.98,16003
11,5716.523,16004
11,5723.98,15917
11,6105.939,16005
11,6106.874,16006
11,6105.939,15918
11,5776.323,16007
11,5757.117,16008
11,5767.051,15919
11,5402.583,16009
11,5403.984,16010
11,5402.583,15920
11,5182.365,16011
11,5176.711,16012
11,5179.627,15921
11,5823.153,16013
11,5814.119,16014
11,5818.79,15922
11,5573.154,19257
11,5630.512,16015
11,5630.512,15923
11,3802.096,9646
11,2331.87,19251
11,2333.885,19252
11,2332.912,19250
11,3802.096,9648
11,3939.988,16018
11,3939.988,15925
11,2580.499,16019
11,2577.291,16020
11,2578.952,15926
11,4469.553,16021
11,4475.479,16022
11,4472.512,15927
11,4084.214,16023
11,4084.214,15928
11,2107.543,16025
11,2092.579,16026
11,2099.783,15929
11,2185.519,16027
11,2166.276,16028
11,2175.538,15930
11,2209.582,16029
11,2250.756,16030
11,2229.317,15931
11,3465.591,16031
11,3426.534,16032
11,3445.332,15932
11,4130.613,16033
11,4127.116,16034
11,4128.935,15933
11,5065.754,16035
11,5065.754,15934
11,6350.431,16037
11,6300.617,16038
11,6325.475,15935
11,6888.311,16039
11,6878.004,16040
11,6883.157,15936
11,5500.179,16041
11,5488.741,16042
11,5494.459,15937
11,4771.204,16043
11,4795.372,16044
11,4783.263,15938
11,5215.056,16045
11,5214.969,16046
11,5215.011,15939
11,7528.377,16047
11,7528.377,15940
11,7535.307,16048
11,7535.307,15941
11,5982.075,16049
11,5930.601,16050
11,5982.075,15942
11,1595.978,8697
11,1609.736,8698
11,1603.259,8677
11,531.083,19269
11,531.083,19268
11,668.542,8262
11,654.594,8263
11,1274.729,8699
11,1274.278,8700
11,1274.469,8678
11,265.275,8701
11,258.032,8702
11,261.415,8679
11,553.127,8703
11,528.802,8704
11,539.492,8680
11,1522.176,19272
11,1468.421,19273
11,1493.706,19271
11,661.148,5531
12,3239.915,19217
12,3140.902,15944
12,3140.902,15881
12,3633.002,15945
12,3511.123,15946
12,3511.123,18617
12,3633.002,15882
12,3080.121,15947
12,3080.121,15883
12,4080.637,16150
12,4085.68,16151
12,4083.156,16149
12,3676.185,15948
12,3676.185,15884
12,3044.216,15949
12,3044.216,15885
12,3048.371,15950
12,3048.371,15886
12,3404.918,15951
12,3404.918,15887
12,3513.92,15952
12,3576.907,15954
12,3576.907,19192
12,3513.92,15888
12,3988.32,15955
12,3988.32,15889
12,3331.754,18129
12,3331.754,15890
12,2923.153,15958
12,2923.153,15891
12,3426.895,19256
12,3426.895,19255
12,3414.603,18145
12,3303.688,15959
12,3303.688,15892
12,3590.22,15960
12,3590.22,15893
12,3414.603,18128
12,3076.78,15962
12,3114.185,15964
12,3092.425,15895
12,3201.926,15965
12,3201.926,15896
12,3132.058,16100
12,3132.058,16099
12,4365.514,15968
12,4365.514,15898
12,3761.933,15969
12,3763.359,15970
12,3762.264,15899
12,2968.473,19384
12,2968.473,19383
12,3252.772,15971
12,3252.772,15900
12,3433.691,15972
12,3433.691,15901
12,3914.759,16147
12,3922.655,16148
12,3918.706,16146
12,3582.681,15973
12,3582.681,15902
12,2431.588,19284
12,2431.588,19282
12,3872.638,19267
12,3059.268,19280
12,3048.201,19281
12,3053.369,19279
12,2902.501,15975
12,2902.501,15903
12,3872.638,15976
12,3859.631,15977
12,3859.631,15904
12,2736.341,15978
12,2737.768,15979
12,2737.031,15905
12,3249.846,15981
12,3230.178,15982
12,3975.552,15983
12,3977.577,15984
12,3976.529,15907
12,2431.313,16933
12,2422.428,16934
12,2431.313,16930
12,3452.785,687
12,3454.276,6167
12,3451.462,6168
12,5388.281,19253
12,5380.736,19254
12,5384.647,1171
12,4495.205,16144
12,4501.467,16145
12,4498.333,16143
12,4656.511,15985
12,4460.9,15986
12,4651.074,15908
12,4645.22,15987
12,4464.959,15988
12,4462.999,15909
12,4902.238,15989
12,4893.495,15990
12,4897.866,15910
12,4160.999,15993
12,4156.084,15994
12,4200.096,19274
12,4191.912,19275
12,4172.836,15912
12,4777.096,15995
12,4769.784,15996
12,4773.439,15913
12,4860.947,15997
12,4853.825,15998
12,4857.313,15914
12,4805.208,16001
12,4852.728,16002
12,4828.862,15916
12,3944.067,19277
12,3937.692,19278
12,3940.692,19276
12,5516.623,19264
12,5516.623,19265
12,5486.819,19262
12,5486.819,19261
12,5185.148,19259
12,5185.808,19260
12,5185.465,19258
12,4967.029,16003
12,4947.848,16004
12,4967.029,15917
12,5313.961,16005
12,5307.259,16006
12,5313.961,15918
12,4565.42,16007
12,4555.257,16008
12,4560.506,15919
12,4035.648,16009
12,4050.876,16010
12,4035.648,15920
12,3970.198,16011
12,3985.303,16012
12,3977.485,15921
12,4810.919,16013
12,4813.19,16014
12,4812.011,15922
12,5034.212,19257
12,5086.599,16015
12,5086.599,15923
12,1749.747,9646
12,3629.681,19251
12,3635.561,19252
12,3632.729,19250
12,1749.747,9648
12,1236.287,16018
12,1236.287,15925
12,2925.48,16019
12,2933.001,16020
12,2929.101,15926
12,2370.67,16021
12,2381.699,16022
12,2376.182,15927
12,1216.298,16023
